64482,-95.801494,36.041800
64483,-95.801420,36.041801
64381,-95.800483,36.040248
64456,-95.800532,36.040385
64455,-95.800485,36.040386
64382,-95.800435,36.040248
64383,-95.800387,36.040249
64454,-95.800437,36.040386
64453,-95.800389,36.040387
64384,-95.799433,36.040229
64452,-95.799427,36.040367
64385,-95.799385,36.040227
64386,-95.799337,36.040226
64451,-95.799379,36.040365
64450,-95.799331,36.040364
64390,-95.798996,36.040189
64387,-95.799289,36.040225
64388,-95.799241,36.040224
64449,-95.799283,36.040363
64448,-95.799235,36.040362
64447,-95.799188,36.040361
64389,-95.799167,36.040203
64391,-95.798999,36.040213
64357,-95.798200,36.040379
64356,-95.798201,36.040406
64338,-95.798029,36.040356
64339,-95.798031,36.040410
64437,-95.800657,36.041011
64438,-95.800604,36.041011
64410,-95.800657,36.041149
64409,-95.800604,36.041149
64439,-95.800552,36.041011
64440,-95.800500,36.041011
64408,-95.800552,36.041149
64407,-95.800500,36.041149
64484,-95.800327,36.041754
64441,-95.799455,36.040990
64406,-95.799449,36.041128
64442,-95.799403,36.040988
64443,-95.799351,36.040987
64444,-95.799298,36.040985
64405,-95.799397,36.041126
64404,-95.799345,36.041125
64485,-95.800244,36.041753
64486,-95.800202,36.041752
64505,-95.800240,36.041891
64504,-95.800198,36.041890
64487,-95.799390,36.041781
64488,-95.799348,36.041781
64489,-95.799306,36.041781
64503,-95.799369,36.041919
64502,-95.799327,36.041919
64445,-95.799246,36.040984
64446,-95.799194,36.040983
64403,-95.799292,36.041123
64402,-95.799240,36.041122
64401,-95.799188,36.041121
64392,-95.799005,36.040869
64393,-95.799005,36.040894
64394,-95.799005,36.040918
64395,-95.799005,36.040942
64396,-95.799005,36.040967
64397,-95.798980,36.041687
64398,-95.798979,36.041713
64490,-95.799265,36.041781
64491,-95.799223,36.041781
64492,-95.799181,36.041781
64501,-95.799286,36.041919
64500,-95.799244,36.041919
64499,-95.799202,36.041919
64498,-95.799161,36.041919
64399,-95.798978,36.041739
64400,-95.798978,36.041765
64497,-95.798584,36.041908
64496,-95.798568,36.041908
64355,-95.798206,36.040999
64354,-95.798205,36.041026
64353,-95.798204,36.041053
64352,-95.798203,36.041080
64340,-95.798036,36.040995
64341,-95.798035,36.041022
64342,-95.798034,36.041049
64343,-95.798033,36.041076
64351,-95.798181,36.041669
64350,-95.798180,36.041696
64349,-95.798179,36.041723
64344,-95.798011,36.041665
64345,-95.798010,36.041692
64346,-95.798009,36.041719
64348,-95.798178,36.041750
64495,-95.798204,36.041901
64494,-95.798189,36.041901
64347,-95.798008,36.041746
64361,-95.799224,36.039612
64360,-95.799170,36.039618
64331,-95.798311,36.039589
64332,-95.798280,36.039590
64333,-95.798248,36.039592
64334,-95.798216,36.039594
64335,-95.798185,36.039596
64359,-95.798228,36.039732
64358,-95.798197,36.039734
64325,-95.799434,36.039462
64365,-95.799430,36.039600
64326,-95.799379,36.039461
64327,-95.799313,36.039465
64364,-95.799375,36.039599
64363,-95.799333,36.039601
64328,-95.799258,36.039471
64329,-95.799204,36.039476
64362,-95.799278,36.039607
64330,-95.799150,36.039482
64336,-95.797581,36.039633
64337,-95.797564,36.039635
64316,-95.801761,36.039465
64317,-95.801725,36.039465
64318,-95.801690,36.039466
64319,-95.801655,36.039466
64320,-95.801619,36.039467
64374,-95.801727,36.039603
64373,-95.801692,36.039604
64372,-95.801657,36.039604
64371,-95.801621,36.039605
64321,-95.801584,36.039467
64370,-95.801586,36.039605
64463,-95.801870,36.040371
64375,-95.801826,36.040232
64376,-95.801778,36.040231
64462,-95.801822,36.040370
64461,-95.801774,36.040369
64460,-95.801730,36.040369
64377,-95.801728,36.040231
64378,-95.801680,36.040232
64379,-95.801632,36.040232
64459,-95.801682,36.040370
64458,-95.801634,36.040370
64380,-95.801584,36.040233
64457,-95.801586,36.040371
64431,-95.802072,36.041013
64432,-95.802020,36.041012
64433,-95.801967,36.041012
64434,-95.801915,36.041011
64435,-95.801862,36.041011
64436,-95.801810,36.041011
64322,-95.800788,36.039477
64323,-95.800753,36.039478
64324,-95.800717,36.039478
64369,-95.800808,36.039615
64368,-95.800772,36.039616
64367,-95.800737,36.039616
64366,-95.800702,36.039617
64724,-95.804461,36.040612
64726,-95.804301,36.040467
64725,-95.804319,36.040484
64728,-95.803857,36.039944
64727,-95.803864,36.039959
64309,-95.803699,36.039992
64308,-95.803692,36.039978
64310,-95.803706,36.040007
64314,-95.802886,36.040146
64313,-95.802895,36.040171
64467,-95.803071,36.040380
64466,-95.803038,36.040384
64311,-95.802913,36.040222
64312,-95.802904,36.040196
64465,-95.803005,36.040387
64464,-95.802961,36.040389
64315,-95.802877,36.040121
64721,-95.804667,36.040716
64722,-95.804650,36.040730
64723,-95.804612,36.040743
64424,-95.803497,36.041107
64423,-95.803446,36.041116
64422,-95.803395,36.041125
64468,-95.803898,36.041655
64469,-95.803828,36.041675
64470,-95.803758,36.041696
64471,-95.803688,36.041716
64517,-95.803954,36.041785
64516,-95.803814,36.041826
64515,-95.803744,36.041846
64514,-95.803661,36.041867
64472,-95.803629,36.041733
64473,-95.803556,36.041744
64513,-95.803588,36.041878
64474,-95.803483,36.041756
64475,-95.803410,36.041767
64512,-95.803515,36.041890
64511,-95.803442,36.041901
64425,-95.803359,36.040991
64426,-95.803308,36.040999
64421,-95.803344,36.041133
64420,-95.803293,36.041142
64427,-95.803257,36.041008
64428,-95.803218,36.041012
64429,-95.803165,36.041014
64419,-95.803228,36.041150
64418,-95.803175,36.041152
64430,-95.803113,36.041017
64417,-95.803123,36.041155
64476,-95.803343,36.041775
64477,-95.803269,36.041782
64510,-95.803363,36.041911
64509,-95.803289,36.041918
64416,-95.802070,36.041151
64415,-95.802018,36.041150
64414,-95.801965,36.041150
64720,-95.804819,36.040787
64719,-95.804802,36.040801
64718,-95.804785,36.040814
64717,-95.804768,36.040828
64716,-95.804751,36.040842
64520,-95.805550,36.041974
64521,-95.805559,36.041988
64518,-95.805219,36.041519
64519,-95.805230,36.041530
64572,-95.804693,36.042407
64571,-95.804624,36.042425
64570,-95.804555,36.042443
64569,-95.804486,36.042461
64568,-95.804417,36.042480
64567,-95.804347,36.042498
64566,-95.804278,36.042516
64565,-95.804209,36.042535
64564,-95.804140,36.042553
64563,-95.804071,36.042571
64562,-95.804002,36.042590
64561,-95.803933,36.042608
64522,-95.803841,36.042488
64523,-95.803713,36.042522
64524,-95.803584,36.042556
64525,-95.803456,36.042590
64613,-95.804595,36.043242
64577,-95.804466,36.043129
64612,-95.804512,36.043261
64611,-95.804429,36.043280
64578,-95.804383,36.043148
64579,-95.804300,36.043168
64580,-95.804217,36.043187
64581,-95.804134,36.043206
64582,-95.804051,36.043225
64583,-95.803965,36.043247
64610,-95.804346,36.043300
64609,-95.804263,36.043319
64608,-95.804180,36.043338
64607,-95.804097,36.043357
64606,-95.804019,36.043377
64605,-95.803937,36.043400
64584,-95.803883,36.043270
64585,-95.803801,36.043292
64604,-95.803855,36.043422
64586,-95.803720,36.043314
64603,-95.803774,36.043444
64602,-95.803692,36.043466
64587,-95.803638,36.043336
64588,-95.803556,36.043359
64601,-95.803610,36.043489
64600,-95.803528,36.043511
64589,-95.803474,36.043381
64619,-95.804121,36.044032
64620,-95.804039,36.044054
64621,-95.803957,36.044075
64622,-95.803876,36.044097
64623,-95.803794,36.044119
64624,-95.803712,36.044141
64625,-95.803630,36.044163
64626,-95.803548,36.044185
64526,-95.803327,36.042624
64527,-95.803199,36.042658
64528,-95.803071,36.042692
64529,-95.802942,36.042726
64478,-95.801791,36.041798
64508,-95.801645,36.041937
64530,-95.802817,36.042757
64531,-95.802686,36.042785
64532,-95.802555,36.042814
64560,-95.802539,36.042959
64534,-95.802407,36.042828
64533,-95.802409,36.042833
64559,-95.802469,36.042975
64535,-95.802243,36.042860
64536,-95.802245,36.042865
64558,-95.802147,36.043040
64557,-95.801900,36.043090
64556,-95.801626,36.043099
64627,-95.803466,36.044207
64413,-95.801913,36.041149
64412,-95.801860,36.041149
64411,-95.801808,36.041149
64479,-95.801717,36.041799
64480,-95.801643,36.041799
64481,-95.801568,36.041800
64507,-95.801570,36.041938
64506,-95.801496,36.041938
64540,-95.801370,36.042526
64539,-95.801369,36.042553
64538,-95.801368,36.042580
64537,-95.801361,36.042747
64555,-95.801371,36.043099
64590,-95.801758,36.043759
64591,-95.801672,36.043758
64592,-95.801585,36.043756
64593,-95.801499,36.043754
64594,-95.801413,36.043753
64637,-95.801893,36.044590
64599,-95.801754,36.043897
64598,-95.801668,36.043896
64597,-95.801581,36.043894
64596,-95.801495,36.043892
64595,-95.801409,36.043891
64628,-95.801710,36.044460
64629,-95.801624,36.044464
64636,-95.801720,36.044598
64635,-95.801634,36.044602
64630,-95.801538,36.044467
64631,-95.801462,36.044470
64634,-95.801548,36.044605
64633,-95.801452,36.044608
64632,-95.801366,36.044604
64541,-95.801202,36.042522
64542,-95.801201,36.042548
64543,-95.801200,36.042574
64544,-95.801187,36.042941
64545,-95.801190,36.043115
64546,-95.801200,36.043323
64548,-95.801221,36.043740
64547,-95.801210,36.043531
64549,-95.801196,36.044332
64550,-95.801195,36.044355
64551,-95.801193,36.044377
64552,-95.801192,36.044399
64553,-95.801191,36.044421
64554,-95.801190,36.044444
64708,-95.805702,36.043618
64707,-95.805701,36.043638
64706,-95.805700,36.043659
64705,-95.805699,36.043680
64614,-95.805531,36.043663
60705,-95.805987,36.044116
60706,-95.805955,36.044126
64700,-95.806010,36.044536
64702,-95.806007,36.044537
64701,-95.806066,36.044666
64703,-95.806063,36.044667
64704,-95.805882,36.044125
64664,-95.805348,36.044607
64652,-95.805335,36.044608
64665,-95.805322,36.044609
64663,-95.805362,36.044744
64699,-95.805350,36.044745
64662,-95.805337,36.044746
64698,-95.805325,36.044747
64653,-95.805310,36.044610
64654,-95.805284,36.044612
64661,-95.805312,36.044748
64697,-95.805300,36.044749
64660,-95.805288,36.044750
64655,-95.805071,36.044627
64656,-95.805008,36.044631
64666,-95.804983,36.044631
64657,-95.804951,36.044631
64659,-95.805043,36.044765
64696,-95.804993,36.044769
64658,-95.804951,36.044769
64651,-95.804583,36.044052
64650,-95.804501,36.044074
64714,-95.805805,36.042863
