25785,-97.545129,35.616987
25784,-97.545195,35.617666
25783,-97.545195,35.617692
25782,-97.545195,35.617718
25801,-97.544227,35.617487
25835,-97.544269,35.617625
25834,-97.544227,35.617625
30419,-97.545193,35.618586
30418,-97.545178,35.618724
25836,-97.544276,35.618291
25837,-97.544234,35.618291
25892,-97.544276,35.618429
25891,-97.544234,35.618429
25786,-97.544008,35.616691
25787,-97.543968,35.616691
25788,-97.543849,35.616691
25800,-97.544047,35.616829
25799,-97.543888,35.616829
25802,-97.544184,35.617487
25803,-97.544142,35.617487
25804,-97.544100,35.617487
25805,-97.544057,35.617487
25806,-97.544015,35.617487
25807,-97.543973,35.617487
25833,-97.544184,35.617625
25832,-97.544142,35.617625
25831,-97.544100,35.617625
25830,-97.544057,35.617625
25829,-97.544015,35.617625
25828,-97.543973,35.617625
25838,-97.544192,35.618291
25839,-97.544149,35.618291
25840,-97.544107,35.618291
25841,-97.544064,35.618291
25842,-97.544022,35.618291
25843,-97.543980,35.618291
25890,-97.544192,35.618429
25889,-97.544149,35.618429
25888,-97.544107,35.618429
25887,-97.544064,35.618429
25886,-97.544022,35.618429
25885,-97.543980,35.618429
25798,-97.542973,35.616829
25797,-97.542894,35.616829
25808,-97.543085,35.617484
25809,-97.543043,35.617484
25810,-97.543001,35.617484
25811,-97.542958,35.617484
25812,-97.542916,35.617484
25827,-97.543085,35.617622
25826,-97.543043,35.617622
25825,-97.543001,35.617622
25824,-97.542958,35.617622
25823,-97.542916,35.617622
25844,-97.543089,35.618291
25845,-97.543047,35.618291
25846,-97.543004,35.618291
25847,-97.542962,35.618291
25848,-97.542920,35.618291
25884,-97.543089,35.618429
25883,-97.543047,35.618429
25882,-97.543004,35.618429
25881,-97.542962,35.618429
25880,-97.542920,35.618429
25789,-97.542058,35.616691
25790,-97.542019,35.616691
25791,-97.541979,35.616691
25854,-97.541676,35.616677
25796,-97.542098,35.616829
25795,-97.542058,35.616829
25794,-97.542019,35.616829
25793,-97.541979,35.616829
25792,-97.541939,35.616829
25855,-97.541676,35.616849
25856,-97.541676,35.616863
25857,-97.541676,35.617110
25858,-97.541676,35.617125
25859,-97.541676,35.617139
25860,-97.541676,35.617154
25861,-97.541676,35.617169
25862,-97.541676,35.617183
25813,-97.542113,35.617481
25814,-97.542071,35.617481
25815,-97.542029,35.617481
25816,-97.541986,35.617481
25817,-97.541944,35.617481
25822,-97.542113,35.617619
25821,-97.542071,35.617619
25820,-97.542029,35.617619
25819,-97.541986,35.617619
25818,-97.541944,35.617619
25863,-97.541676,35.617789
25849,-97.542114,35.618291
25850,-97.542072,35.618291
25851,-97.542029,35.618291
25852,-97.541987,35.618291
25853,-97.541944,35.618291
25879,-97.542114,35.618429
25878,-97.542072,35.618429
25877,-97.542029,35.618429
25876,-97.541987,35.618429
25875,-97.541944,35.618429
25864,-97.541677,35.618443
25865,-97.541678,35.618577
25866,-97.541680,35.618711
26102,-97.540674,35.616960
26101,-97.540674,35.617010
26100,-97.540674,35.617060
26099,-97.540674,35.617111
26098,-97.540672,35.617743
26097,-97.540671,35.617794
26096,-97.540670,35.617845
26095,-97.540665,35.618531
30417,-97.545145,35.618869
30416,-97.545112,35.619001
30415,-97.545085,35.619254
30414,-97.545085,35.619288
30413,-97.545086,35.619321
30412,-97.545086,35.619355
30411,-97.545086,35.619388
30410,-97.545094,35.620042
30409,-97.545094,35.620067
30408,-97.545094,35.620093
30407,-97.545094,35.620119
30406,-97.545094,35.620145
30405,-97.545094,35.620171
30404,-97.545094,35.620842
30420,-97.544340,35.619887
30456,-97.544344,35.620025
30421,-97.544308,35.619887
30422,-97.544275,35.619887
30423,-97.544243,35.619887
30424,-97.544210,35.619887
30455,-97.544312,35.620025
30454,-97.544280,35.620025
30453,-97.544247,35.620025
30452,-97.544215,35.620025
30457,-97.544342,35.620679
30492,-97.544342,35.620817
30458,-97.544310,35.620678
30459,-97.544277,35.620678
30460,-97.544245,35.620677
30461,-97.544212,35.620677
30491,-97.544310,35.620817
30490,-97.544278,35.620816
30489,-97.544245,35.620815
30488,-97.544213,35.620815
30403,-97.545094,35.620867
30402,-97.545094,35.620893
30401,-97.545094,35.620918
30400,-97.545094,35.620944
30399,-97.545094,35.620995
25893,-97.544187,35.619067
25894,-97.544146,35.619067
25895,-97.544106,35.619067
25896,-97.544065,35.619067
25897,-97.544024,35.619067
25898,-97.543984,35.619067
25899,-97.543943,35.619067
25926,-97.544187,35.619205
25925,-97.544146,35.619205
25924,-97.544106,35.619205
25923,-97.544065,35.619205
25922,-97.544024,35.619205
25921,-97.543984,35.619205
25920,-97.543943,35.619205
25919,-97.543902,35.619205
30425,-97.544178,35.619887
30426,-97.544145,35.619886
30427,-97.544113,35.619886
30451,-97.544183,35.620025
30450,-97.544151,35.620024
30449,-97.544118,35.620024
30462,-97.544180,35.620676
30463,-97.544147,35.620676
30464,-97.544115,35.620675
30487,-97.544181,35.620814
30486,-97.544149,35.620814
30485,-97.544116,35.620813
30428,-97.543430,35.619883
30448,-97.543441,35.620022
30429,-97.543398,35.619883
30430,-97.543365,35.619883
30431,-97.543333,35.619883
30432,-97.543300,35.619883
30447,-97.543409,35.620021
30446,-97.543377,35.620021
30445,-97.543344,35.620021
30444,-97.543312,35.620021
