68397,-95.825975,36.028362
68396,-95.825975,36.028401
69849,-95.825843,36.027134
69848,-95.825878,36.027169
69847,-95.825913,36.027204
69865,-95.825746,36.027255
69863,-95.825671,36.027162
69864,-95.825711,36.027220
69866,-95.825781,36.027290
69862,-95.825653,36.027120
68480,-95.825225,36.027866
69872,-95.824822,36.027450
69871,-95.824823,36.027505
69870,-95.824823,36.027560
69869,-95.824823,36.027615
69886,-95.824652,36.027395
69887,-95.824652,36.027450
69888,-95.824653,36.027505
69889,-95.824653,36.027560
69890,-95.824653,36.027615
69868,-95.824823,36.027724
69867,-95.824823,36.027779
69891,-95.824653,36.027669
69892,-95.824653,36.027724
69893,-95.824653,36.027779
68479,-95.824856,36.027949
68478,-95.824638,36.027959
68477,-95.824234,36.027959
69924,-95.823787,36.026690
69923,-95.823788,36.026741
69922,-95.823789,36.026792
69921,-95.823790,36.026843
69925,-95.823619,36.026794
69926,-95.823620,36.026845
69920,-95.823791,36.026894
69919,-95.823792,36.026945
69918,-95.823794,36.026997
69927,-95.823621,36.026896
69894,-95.823831,36.027821
69917,-95.822484,36.027149
69916,-95.822403,36.027149
69915,-95.822314,36.027146
69895,-95.822191,36.027821
69896,-95.822092,36.027821
69897,-95.821993,36.027821
69898,-95.821894,36.027821
69816,-95.821993,36.027959
69815,-95.821894,36.027959
69899,-95.821795,36.027821
69900,-95.821696,36.027821
69901,-95.821597,36.027821
69902,-95.821498,36.027821
69814,-95.821795,36.027959
69813,-95.821696,36.027959
69812,-95.821597,36.027959
69811,-95.821498,36.027959
69810,-95.821399,36.027959
68263,-95.827347,36.029497
68262,-95.827347,36.029531
68264,-95.827177,36.029497
68265,-95.827177,36.029531
68388,-95.826493,36.028561
68389,-95.826462,36.028561
68390,-95.826431,36.028561
68391,-95.826401,36.028561
68323,-95.826431,36.028699
68322,-95.826401,36.028699
68395,-95.825975,36.028440
68394,-95.825975,36.028479
68392,-95.826036,36.028554
68393,-95.826027,36.028553
68321,-95.825990,36.028691
68287,-95.826385,36.029308
68286,-95.826385,36.029334
68285,-95.826385,36.030244
68284,-95.826385,36.030283
68283,-95.826385,36.030322
68282,-95.826385,36.030360
68281,-95.826385,36.030399
68280,-95.826385,36.030437
68293,-95.826215,36.030322
68294,-95.826215,36.030399
68301,-95.826215,36.031218
68302,-95.826215,36.031244
68432,-95.825805,36.028440
68433,-95.825805,36.028479
68320,-95.825791,36.028691
68319,-95.825468,36.028699
68288,-95.825805,36.029361
68289,-95.825787,36.029361
68290,-95.825769,36.029361
68434,-95.824975,36.028573
68435,-95.824936,36.028574
68318,-95.825146,36.028707
68292,-95.825787,36.029499
68291,-95.825769,36.029499
68436,-95.824896,36.028575
68437,-95.824857,36.028576
68438,-95.824818,36.028578
68439,-95.824631,36.029411
68317,-95.824801,36.029445
68316,-95.824801,36.029479
68315,-95.824801,36.029513
68314,-95.824801,36.029547
68440,-95.824631,36.029445
68441,-95.824631,36.029479
68442,-95.824631,36.029513
68443,-95.824631,36.029547
68313,-95.824798,36.030261
68312,-95.824798,36.030295
68311,-95.824798,36.030329
68310,-95.824798,36.030363
68444,-95.824628,36.030227
68445,-95.824628,36.030261
68446,-95.824628,36.030295
68447,-95.824628,36.030329
68448,-95.824628,36.030363
68449,-95.824627,36.030397
68295,-95.825823,36.030471
68296,-95.825805,36.030471
68297,-95.825788,36.030471
68298,-95.825771,36.030471
68300,-95.825788,36.030609
68299,-95.825771,36.030609
68218,-95.825825,36.031416
68217,-95.825808,36.031416
68303,-95.825787,36.031278
68216,-95.825791,36.031416
68304,-95.824947,36.031281
68305,-95.824918,36.031281
68457,-95.825004,36.031419
68456,-95.824975,36.031419
68455,-95.824918,36.031419
68309,-95.824795,36.031145
68306,-95.824808,36.031231
68308,-95.824795,36.031179
68307,-95.824799,36.031198
68454,-95.824890,36.031419
68453,-95.824642,36.031261
68450,-95.824625,36.031145
68451,-95.824625,36.031179
68452,-95.824633,36.031228
68476,-95.823815,36.028509
68475,-95.823815,36.028533
68474,-95.823815,36.028557
68493,-95.823645,36.028533
68494,-95.823645,36.028557
68473,-95.823815,36.029252
68472,-95.823815,36.029277
68471,-95.823815,36.029302
68470,-95.823815,36.029327
68562,-95.823645,36.029302
68469,-95.823815,36.030022
68468,-95.823815,36.030047
68467,-95.823815,36.030072
68466,-95.823815,36.030097
68495,-95.822089,36.028571
68561,-95.822089,36.028709
68496,-95.822006,36.028571
68497,-95.821923,36.028571
68498,-95.821840,36.028571
68560,-95.822006,36.028709
68559,-95.821923,36.028709
68558,-95.821840,36.028709
68563,-95.822173,36.029347
68564,-95.822089,36.029347
68565,-95.821923,36.029348
68566,-95.821840,36.029348
68578,-95.822795,36.030118
68579,-95.822746,36.030118
68580,-95.822697,36.030119
68581,-95.822648,36.030119
68582,-95.822600,36.030120
68589,-95.822727,36.030256
68588,-95.822627,36.030257
68577,-95.822173,36.029485
68576,-95.822089,36.029485
68575,-95.822006,36.029486
68574,-95.821923,36.029486
68573,-95.821840,36.029486
68583,-95.822263,36.030121
68584,-95.821994,36.030121
68587,-95.821936,36.030259
68465,-95.823815,36.031019
68464,-95.823815,36.031062
68463,-95.823815,36.031105
68462,-95.823815,36.031148
68461,-95.823815,36.031192
68590,-95.823645,36.031189
68460,-95.823815,36.031235
68459,-95.823815,36.031422
68591,-95.823645,36.031234
68592,-95.823039,36.031039
68593,-95.823008,36.031014
68607,-95.822984,36.031186
68594,-95.822976,36.030990
68606,-95.822952,36.031162
68605,-95.822921,36.031137
68458,-95.823815,36.031817
68595,-95.822833,36.030864
68596,-95.822712,36.030743
68598,-95.822701,36.030950
68597,-95.822580,36.030829
68604,-95.822619,36.031221
68603,-95.822610,36.031227
68602,-95.822602,36.031234
68599,-95.822503,36.031121
68600,-95.822494,36.031127
68601,-95.822486,36.031134
68499,-95.821757,36.028571
68500,-95.821674,36.028571
68501,-95.821591,36.028571
68557,-95.821757,36.028709
68556,-95.821674,36.028709
68567,-95.821757,36.029349
68555,-95.821575,36.029293
68568,-95.821674,36.029349
68554,-95.821575,36.029322
68569,-95.821591,36.029350
68530,-95.821405,36.029295
68531,-95.821405,36.029323
68572,-95.821757,36.029487
68571,-95.821674,36.029487
68570,-95.821591,36.029488
68532,-95.821405,36.029502
68533,-95.821405,36.029804
68585,-95.821725,36.030121
68586,-95.821706,36.030259
68534,-95.821405,36.030107
68373,-95.831193,36.028700
68368,-95.831227,36.028838
68367,-95.831198,36.028848
68366,-95.831169,36.028858
68374,-95.831163,36.028710
68375,-95.831134,36.028720
68376,-95.831105,36.028730
68357,-95.831105,36.029571
68358,-95.831075,36.029571
68359,-95.831045,36.029571
68378,-95.830433,36.028659
68379,-95.830403,36.028651
68377,-95.830493,36.028675
68365,-95.830409,36.028797
68364,-95.830379,36.028789
68363,-95.830349,36.028781
68338,-95.830086,36.029138
68339,-95.830086,36.029156
68340,-95.830087,36.029191
68360,-95.830355,36.029571
68361,-95.830325,36.029571
68362,-95.830295,36.029571
68346,-95.830386,36.029709
68345,-95.830344,36.029709
68344,-95.830302,36.029709
68341,-95.830094,36.029559
68342,-95.830095,36.029761
68343,-95.830095,36.029839
68486,-95.828301,36.025851
68416,-95.828285,36.026778
68415,-95.828285,36.026825
68414,-95.828285,36.026872
68417,-95.828115,36.026825
68418,-95.828115,36.026872
68413,-95.828285,36.026919
68412,-95.828282,36.027220
68419,-95.828115,36.026919
68420,-95.828115,36.026967
68411,-95.828280,36.027396
68410,-95.828278,36.027572
68409,-95.828276,36.027748
68425,-95.828106,36.027746
69827,-95.827549,36.024933
69828,-95.827522,36.024933
69829,-95.827495,36.024933
69830,-95.827468,36.024934
69831,-95.827442,36.024934
69832,-95.827415,36.024934
69826,-95.827115,36.025075
69825,-95.827065,36.025075
69824,-95.827015,36.025076
69823,-95.826966,36.025076
68487,-95.827180,36.026249
68488,-95.827143,36.026276
68489,-95.827105,36.026302
68490,-95.827068,36.026328
69817,-95.827018,36.026353
69818,-95.826977,36.026308
69833,-95.826853,36.024939
